episode,ignition_name,device,n_ticks,reward,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,entropy,value_grad_norm,other_grad_norm,wall_time_s
810,sullivan_canyon,mps,150,-48994.20861499527,180,False,-0.37776060175150633,0.028066756919797625,0.01732477016746998,4.746771046320597,23.980979919433594,191.55264282226562,6.0253276250005
811,stone_canyon,mps,150,-93924.09348081285,323,False,-3.5742869358261427,0.6614507021824829,0.01654715436355521,4.748650118509929,303.9380187988281,346.0948486328125,6.031257916009054
812,topanga_ridge,mps,150,-5038.937706322997,11,False,3.814257443745931,0.6696422885855039,0.021721922800255318,4.750962394078573,321.10711669921875,405.5148010253906,5.8113917500013486
813,stone_canyon,mps,150,-126542.13053499545,434,False,-6.604472030848265,2.166558337586272,0.015228519188240171,4.752381423314413,556.6021118164062,659.5371704101562,5.844434040991473
814,sullivan_canyon,mps,150,-45082.15499393822,169,False,0.2818017143306012,0.10490187948868282,0.016635537662077694,4.754934078852336,67.2828598022461,159.11260986328125,5.948265333005111
815,sullivan_canyon,mps,150,-52667.50002449306,190,False,-0.5299087805921833,0.07304955053704665,0.014778145585830012,4.756839714050293,31.123634338378906,67.81427001953125,6.268076375010423
816,sullivan_canyon,mps,150,-50906.03415024241,187,False,-0.34352266222859423,0.05038413557108545,0.019355741823092104,4.759081710179647,18.3937931060791,66.084228515625,6.03141387499636
817,topanga_ridge,mps,150,-23492.182882123616,84,False,2.0631408761938412,0.2286642087166547,0.02057289542630315,4.7605324045817055,151.44349670410156,180.7176055908203,6.059250541991787
818,sullivan_canyon,mps,150,-89543.25714273495,330,False,-3.795150144447883,0.7773237496216704,0.019776717560986676,4.760805590947469,283.68695068359375,328.8942565917969,5.867442457994912
819,sullivan_canyon,mps,150,-67415.58215038988,241,False,-2.222001960178216,0.28989536268403754,0.016524022347293794,4.762441021601359,216.95449829101562,267.33184814453125,6.235883708999609
820,topanga_ridge,mps,150,-22620.626325493362,80,False,2.2204592374836407,0.26281762286591404,0.02253123464838912,4.763394927978515,165.2899627685547,193.92784118652344,6.12171004099946
821,sullivan_canyon,mps,150,-25779.342063432916,98,False,2.286931437651316,0.2477801901102066,0.019179260730743407,4.764036315282186,217.2174530029297,278.1047668457031,6.033443790991441
822,topanga_ridge,mps,150,-13209.892170001673,44,False,3.1931793799002963,0.4938159548987945,0.01956989159497122,4.763453540802002,262.2381896972656,304.5043029785156,5.961931999991066
823,sullivan_canyon,mps,150,-67489.23192784411,249,False,-2.1783764778263865,0.27844922707291214,0.018002132090429467,4.762321446736654,208.06002807617188,254.98355102539062,6.115757167004631
824,stone_canyon,mps,150,-124356.29763036402,425,False,-6.187081271906694,1.9212894709873944,0.01601662617487212,4.761872412363688,496.138427734375,565.3330688476562,5.94729070799076
825,sullivan_canyon,mps,150,-54384.16343553171,200,False,-0.6258842738221089,0.06538535707911554,0.016872005847593147,4.760874303181966,37.93417739868164,83.43099212646484,5.985492459003581
826,sullivan_canyon,mps,150,-42026.26120025412,160,False,0.643596172099933,0.03474405699809798,0.01702997815484802,4.759934520721435,70.5210189819336,138.7812957763672,5.9534528339863755
827,stone_canyon,mps,150,-108199.35310865783,370,False,-4.491960695584615,1.0719389232348961,0.01482589445852985,4.758044446309407,359.2208557128906,411.6990966796875,5.902690500006429
828,stone_canyon,mps,150,-125259.47657108639,429,False,-5.653423026601473,2.0159170295649287,0.01861347495423009,4.757336400349935,389.16680908203125,440.4158630371094,6.047027707987581
829,stone_canyon,mps,150,-141538.1794262459,484,False,-6.978982806267838,2.8508165377094214,0.016407856571798524,4.756935920715332,472.8699645996094,500.3787536621094,6.2645282090088585
830,topanga_ridge,mps,150,-8134.6333157976405,23,False,3.9096766392389934,0.7292115250229836,0.018362641502171755,4.756013396581014,350.2253723144531,411.81524658203125,5.87733383399609
831,stone_canyon,mps,150,-109538.25313949217,377,False,-4.60322778403759,1.0610595117447277,0.016653924387258788,4.7548191897074386,399.1924743652344,436.30645751953125,6.320645208004862
832,stone_canyon,mps,150,-150343.89005908152,512,False,-8.172357659041882,3.3818309472734107,0.015193780668390293,4.754278933207194,649.3582763671875,711.4159545898438,6.191167750002933
833,topanga_ridge,mps,150,-9651.929059565442,28,False,3.9730690864721936,0.7490059679746628,0.0174284885590896,4.753431927363078,357.9674377441406,414.2894592285156,5.927069583005505
834,stone_canyon,mps,150,-162412.67030047052,558,False,-9.072249699234963,4.200875469248664,0.017582747211369376,4.753059409459432,717.7451782226562,786.0606689453125,6.217175416997634
835,stone_canyon,mps,4,-1360.8536003551926,5,True,3.4971134662628174,0.6971575617790222,0.002190164814237505,4.59343695640564,13.428610801696777,19.624691009521484,0.17505912498745602
836,stone_canyon,mps,150,-137339.62318057948,469,False,-6.320340736955404,2.1371958457852696,0.014343696906386564,4.749070997238159,482.2874450683594,522.523681640625,5.851448458997766
837,topanga_ridge,mps,150,-13566.755760841912,45,False,3.8958937935034434,0.7112142632901669,0.02153136331355199,4.747101284662882,360.43096923828125,402.03057861328125,6.178313124997658
838,stone_canyon,mps,150,-105120.78048524827,359,False,-3.8425370177626608,0.7770583159460996,0.017367989343280595,4.744418147404988,366.3754577636719,415.0043029785156,6.13921374999336
839,topanga_ridge,mps,150,-5287.52177658975,11,False,4.930854134559631,1.0986209988594056,0.020021893625768523,4.742060785293579,477.2381591796875,550.2313232421875,6.171684916000231
840,stone_canyon,mps,150,-119999.77999482451,413,False,-4.445568657427406,1.2467680756029298,0.016936575875928006,4.740405213038127,311.946533203125,325.6466369628906,6.131890709002619
841,stone_canyon,mps,150,-123257.63617558325,423,False,-4.9131883246699966,1.2927959159761668,0.01829287292746206,4.739565048217774,414.7615661621094,437.2392578125,6.039750207986799
842,stone_canyon,mps,150,-100120.76380822538,344,False,-2.998812103495002,0.4782375363750422,0.015616918971451621,4.7371978664398195,269.70867919921875,287.3453674316406,6.0259170409990475
843,stone_canyon,mps,150,-139672.35224902997,481,False,-6.161809452424447,2.0964319444036423,0.015233597617285948,4.734448757171631,488.5342102050781,492.712158203125,5.893994749989361
844,topanga_ridge,mps,150,-10388.347043236321,32,False,4.766713665326436,1.0562583900491396,0.017990819074523944,4.731876115798951,497.6265869140625,526.3055419921875,5.919223208999028
845,topanga_ridge,mps,150,-18343.391409987686,63,False,4.0104015445709225,0.7539981456597646,0.020040976922027765,4.728710498809814,415.9638671875,460.80419921875,6.151188917006948
846,stone_canyon,mps,150,-142380.32320974392,488,False,-5.809290982248882,1.9443642428747747,0.015517335245385766,4.7260731474558515,472.9190368652344,449.3973083496094,5.726307792006992
847,sullivan_canyon,mps,150,-31806.122710317322,115,False,2.926557459036509,0.40059438586235047,0.01446908103612562,4.723878917694091,335.4176330566406,383.9889831542969,6.052125333008007
848,stone_canyon,mps,150,-144591.52758453306,496,False,-6.503996839125951,2.195793498130515,0.01796884703915566,4.7231246248881025,606.0682983398438,653.6077880859375,6.203626375005115
849,stone_canyon,mps,150,-144935.6416140645,495,False,-6.46494213283062,2.137424746355197,0.016957735083997248,4.721251939137777,556.1256713867188,559.358642578125,6.01213975000428
850,sullivan_canyon,mps,150,-49030.413290238626,182,False,1.4115356147785982,0.11884176428876041,0.01628097625138859,4.718134660720825,182.0018310546875,241.24314880371094,5.9585786660027225
851,stone_canyon,mps,150,-132064.67305086373,456,False,-4.8640243296232075,1.587477105846569,0.016815493538354834,4.7153697617848715,369.9534606933594,345.5002136230469,6.114835583997774
852,sullivan_canyon,mps,150,-65570.29229343942,235,False,-0.1259571188595146,0.05864693784499802,0.016550901024602355,4.712470022837321,33.827701568603516,76.81697845458984,6.0858029590017395
853,topanga_ridge,mps,150,-5676.828324349417,13,False,5.748290777206421,1.5902509001890819,0.01564700358857711,4.708093090057373,710.07763671875,750.283447265625,6.252790083002765
854,sullivan_canyon,mps,150,-41338.97777734046,154,False,2.38181481719017,0.27941635544101395,0.017163451158752042,4.705165691375733,313.1838684082031,367.8456115722656,5.980747624998912
855,sullivan_canyon,mps,150,-48772.60662049066,180,False,1.597016086379687,0.14172456095421998,0.014068846758455038,4.702896957397461,214.94451904296875,253.91993713378906,6.170786957998644
856,topanga_ridge,mps,150,-13548.658309036182,44,False,4.88734541495641,1.1625680507719516,0.020281223963635662,4.703113663991292,592.792236328125,605.8978271484375,6.112559125002008
857,topanga_ridge,mps,150,-3210.0118280326624,3,False,5.877964960734049,1.6391871947050094,0.02007367413646231,4.703226067225138,708.3854370117188,787.0203857421875,6.2878373749990715
858,topanga_ridge,mps,150,-6832.720732062551,18,False,5.377535976568858,1.3656368274490038,0.020439495873482278,4.702496690750122,628.3942260742188,695.3159790039062,6.014353249993292
859,sullivan_canyon,mps,150,-67510.05563367056,248,False,-0.36787166758129997,0.18014936064872017,0.016180031049686173,4.703745883305867,87.16712188720703,172.08212280273438,6.027441124999314
860,topanga_ridge,mps,150,-16533.288190744774,56,False,3.947761337614308,0.7940857603485407,0.020276109481540818,4.704743576049805,421.76397705078125,482.49456787109375,6.448158541999874
861,stone_canyon,mps,150,-108081.21117047242,374,False,-3.816678492426872,0.7577618174829209,0.01810625260385374,4.70439972559611,383.04144287109375,475.95452880859375,6.178016291989479
862,topanga_ridge,mps,150,-5105.595219747111,11,False,4.818019584019979,1.1471751471112173,0.01974694252324601,4.703926785786947,507.9072570800781,642.3690795898438,6.0840971669967985
863,sullivan_canyon,mps,150,-44495.905119834555,167,False,1.060028899287184,0.07770989816101065,0.0164086229664584,4.702441911697388,128.81443786621094,213.0515594482422,6.0394249169912655
864,sullivan_canyon,mps,150,-46335.648829321515,172,False,0.681258872305043,0.04381616424279969,0.016547908677409094,4.7007436943054195,60.151939392089844,102.022216796875,5.7806864169979235
865,topanga_ridge,mps,150,-3964.368669212965,5,False,4.520426817735037,1.0107404037254553,0.018858141823826977,4.697772773106893,449.7144470214844,478.8597717285156,5.791010457993252
866,sullivan_canyon,mps,150,-40522.372526217456,153,False,0.9270557858988954,0.07560586107320973,0.014003049552751085,4.694118569691976,100.56011962890625,116.02027893066406,6.2044475419970695
867,stone_canyon,mps,150,-110312.70179569049,380,False,-4.635633266617854,1.0643000786367338,0.01401421451785912,4.688306109110514,527.6957397460938,617.4495239257812,5.982134166988544
868,stone_canyon,mps,150,-120279.39106769269,415,False,-5.302430064678192,1.3484465731059512,0.018275536933603388,4.6853389771779375,511.90899658203125,569.6670532226562,6.304591082996922
869,sullivan_canyon,mps,150,-46208.11380262893,171,False,0.08669795716181397,0.02865090986753785,0.0151446466287598,4.684038934707641,22.117162704467773,127.70262908935547,6.136905790990568
870,stone_canyon,mps,150,-100079.55040109975,341,False,-4.513954473932584,1.0914874634767573,0.013878330079993855,4.683468376795451,487.94561767578125,604.6868896484375,6.121412875014357
871,stone_canyon,mps,150,-145064.11983198015,499,False,-8.335113058487574,3.4162342749598125,0.02003224366189291,4.685443328221639,985.1311645507812,1047.6361083984375,6.128208334004739
872,sullivan_canyon,mps,150,-43784.04950150564,164,False,0.2894261629926041,0.053321910862367,0.01690423206697839,4.689046154022217,27.907419204711914,172.9418487548828,5.980818958996679
873,sullivan_canyon,mps,150,-51501.719662945055,193,False,-0.35033508608738584,0.051130518911250346,0.014994622517066698,4.691734650929769,70.08592224121094,145.70779418945312,6.0019344160100445
874,topanga_ridge,mps,150,-17448.96077979996,59,False,2.8104152998328207,0.4690305794700786,0.019751689781745276,4.696684656143188,215.79367065429688,252.38662719726562,6.029921042005299
875,topanga_ridge,mps,150,-10206.171711904906,31,False,3.5922259274000923,0.6738927132795228,0.021448335827638706,4.699483833312988,309.8300476074219,642.3306884765625,5.76658741600113
876,stone_canyon,mps,150,-115907.88552732827,398,False,-5.055101072092851,1.2838972698400417,0.018278057382752497,4.702624136606852,510.8531799316406,601.7843627929688,6.206923791993177
877,sullivan_canyon,mps,150,-51323.889789024804,185,False,-0.2848951204121113,0.06316843592638179,0.016505914411197108,4.706507717768352,99.78390502929688,142.00689697265625,6.000551249991986
878,topanga_ridge,mps,150,-13392.2660315745,44,False,3.392647356291612,0.5989630603440885,0.01965692970280846,4.711237754821777,281.0560302734375,307.3050842285156,6.27214429200103
879,topanga_ridge,mps,150,-4897.786551915174,10,False,4.305572822888692,0.8863220654428006,0.020415030780714005,4.715167147318522,384.74603271484375,444.4439697265625,5.9183255410025595
880,stone_canyon,mps,150,-116833.63932193544,398,False,-5.770688514610131,1.7561332081704555,0.01691335780080408,4.717461274464925,570.5802001953125,714.2445678710938,5.991649707997567
881,stone_canyon,mps,150,-145149.1128939787,496,False,-7.5438275982439515,2.889018296491704,0.018042557511168223,4.721783669789632,663.0059814453125,715.5028686523438,5.941273874996114
882,stone_canyon,mps,150,-119901.21157969921,411,False,-4.979776494391262,1.3437329154796802,0.01599687571792553,4.726121184031169,414.8717041015625,467.0249328613281,6.263955499991425
883,stone_canyon,mps,150,-117809.21100492416,404,False,-5.094373477964352,1.3367779404772122,0.014621837520971894,4.730736837387085,443.7825622558594,436.982666015625,6.165627292008139
884,sullivan_canyon,mps,150,-38416.705000673945,141,False,1.4931065056721369,0.11828674626847108,0.014956886023283005,4.735549882253011,148.16595458984375,191.6219940185547,6.136603666993324
885,topanga_ridge,mps,150,-5920.68330853916,13,False,4.524132000605265,0.9645824720462163,0.019272436479416986,4.737882267634074,395.0178527832031,432.7364196777344,6.008068208000623
886,sullivan_canyon,mps,150,-54510.8786067512,200,False,0.2279707419872284,0.05718182319794626,0.01549656202706198,4.738640003204345,88.1859359741211,149.72621154785156,6.0065552910091355
887,topanga_ridge,mps,150,-11402.985253886452,36,False,3.961855619351069,0.7496553433562319,0.01695375540293753,4.736980743408203,333.2159729003906,349.1473388671875,6.149477458995534
888,sullivan_canyon,mps,150,-40721.539790690564,153,False,1.2379084535595029,0.09450000662150539,0.016543129673227668,4.735911814371745,125.44850158691406,151.2800750732422,5.954883124999469
889,topanga_ridge,mps,150,-8753.470194302581,25,False,4.164945410490036,0.7998306245356798,0.01809677729693552,4.733551238377889,347.8446960449219,374.3291320800781,6.230058500004816
890,topanga_ridge,mps,150,-17031.607852687528,59,False,3.041265295594931,0.4933104936525342,0.01720462165772915,4.731544030507406,239.7241973876953,270.65966796875,6.235967208995135
891,stone_canyon,mps,150,-138848.09485728652,474,False,-7.223087724943956,2.5535420839380336,0.016934736461068193,4.72829496383667,647.8512573242188,691.0265502929688,6.091411416011397
892,topanga_ridge,mps,150,-19783.3022665397,69,False,2.5877536745990315,0.39118674656499025,0.019765769733736914,4.726806780497233,183.46295166015625,196.41249084472656,6.0725745410018135
893,sullivan_canyon,mps,150,-36414.78564981676,135,False,1.0176505584518114,0.06690564116191429,0.014431344860543807,4.72381470044454,77.70623016357422,105.0538330078125,6.055766666991985
894,sullivan_canyon,mps,150,-59042.20477795258,220,False,-1.3411627661685148,0.13946243952542622,0.016299669812433422,4.720500974655152,168.32614135742188,215.44155883789062,6.184812999999849
895,stone_canyon,mps,4,-1360.8536003551926,5,True,2.6631423234939575,0.43232443183660507,0.002317023929208517,4.54286527633667,11.77129077911377,16.7663631439209,0.19314675001078285
896,stone_canyon,mps,150,-163825.14930386838,560,False,-9.764545160122216,4.707456952294378,0.015724768419750033,4.712484636306763,874.4483642578125,1018.729248046875,6.032334667004761
897,topanga_ridge,mps,150,-11539.996631213462,36,False,2.9193003759284815,0.486867420115838,0.02034844525468846,4.711023696263632,229.06170654296875,297.1849060058594,5.965874082990922
898,topanga_ridge,mps,150,-7276.417779515182,20,False,3.2715827351684372,0.579107038426555,0.019486651519934336,4.706876659393311,269.96649169921875,347.4461669921875,6.359251457994105
899,stone_canyon,mps,3,31.14894260063021,0,True,2.1801671187082925,0.30876460671424866,0.00361975336757799,4.465587774912517,8.346527099609375,12.925363540649414,0.15660324999771547
900,topanga_ridge,mps,150,-10621.755698451343,34,False,2.658898345629374,0.4346739029604942,0.020927284254382054,4.695396267573039,205.87884521484375,271.2492980957031,6.0181397079868475
901,sullivan_canyon,mps,150,-49741.239454268136,183,False,-1.170790935953458,0.11103364159944855,0.01638170689654847,4.68699878692627,181.56369018554688,288.3822937011719,6.31215145799797
902,stone_canyon,mps,150,-121052.36684117481,416,False,-6.800693973302841,2.226144453982512,0.014202413593108455,4.682417545318604,776.9168090820312,1056.348388671875,6.144399292010348
903,stone_canyon,mps,150,-85648.36726569856,293,False,-3.663167830308278,0.665001723965009,0.012434780594582358,4.679332698186238,401.458251953125,494.91729736328125,5.907581374980509
904,stone_canyon,mps,150,-141223.0481284541,484,False,-8.42936750014623,3.53298835662504,0.014066719848973055,4.678907950719197,887.4287719726562,1242.6278076171875,6.11306820900063
905,topanga_ridge,mps,150,-4439.946657110451,7,False,3.044501322692571,0.5253592211454816,0.019158756593242288,4.681883134841919,266.66729736328125,344.31390380859375,6.298141166975256
906,topanga_ridge,mps,150,-9176.606603538985,27,False,2.491886740922928,0.40822190427531796,0.017385546752872568,4.681719919840495,208.27508544921875,300.6828308105469,5.956095666013425
907,sullivan_canyon,mps,150,-41844.7744071404,156,False,-0.44687791254371406,0.03283601911723205,0.013743620019716522,4.67920934677124,70.15447998046875,112.45598602294922,5.787992124998709
908,topanga_ridge,mps,150,-30910.602091825738,113,False,0.27996606019015113,0.11242409831879134,0.019817443480715156,4.678431577682495,71.17353820800781,127.63856506347656,6.182480374991428
909,stone_canyon,mps,150,-127962.12159803825,435,False,-7.608322072823842,2.615549998829762,0.013902781143163642,4.6791498057047525,777.5963134765625,928.4382934570312,6.1688362499990035
910,topanga_ridge,mps,150,-13481.813385400901,45,False,2.084886639316877,0.30939129658606057,0.015532887753409644,4.680566053390503,167.68182373046875,224.4412384033203,6.130059499992058
911,topanga_ridge,mps,150,-10408.702422859233,33,False,2.4636914059519768,0.37695056304102764,0.017610762580297888,4.679416338602702,209.54708862304688,255.71542358398438,6.0163792919775005
912,topanga_ridge,mps,150,-20363.31918701787,72,False,1.4050085016774634,0.19669560905519878,0.01961781585433831,4.67713825861613,88.49341583251953,143.1988525390625,6.241911999997683
913,topanga_ridge,mps,150,-5237.024550382689,12,False,2.8560205894211927,0.46741381626982426,0.01593926302778224,4.672905782063802,270.03021240234375,354.8271484375,6.174580125021748
914,sullivan_canyon,mps,150,-48752.52021733698,186,False,-1.256881251099209,0.1141827869881187,0.014262378696973126,4.668440653483073,149.84410095214844,185.61000061035156,6.089617499994347
915,topanga_ridge,mps,150,-15289.597941538785,51,False,1.720818675632278,0.22389374453431324,0.01601118825841695,4.665057830810547,134.10472106933594,178.46646118164062,6.158878874994116
916,stone_canyon,mps,150,-122233.43440449866,419,False,-7.185552919904391,2.5280507899448277,0.015070545516597728,4.662797997792562,804.127685546875,986.875244140625,6.023304624977754
917,sullivan_canyon,mps,150,-52130.84370620744,188,False,-1.9444487495223681,0.22312713693905,0.014490255212876946,4.659936132431031,267.98297119140625,385.53460693359375,5.761641375022009
918,topanga_ridge,mps,150,-15543.44011694782,53,False,1.5712947937458133,0.19055495993235128,0.019560006686951965,4.657963231404622,124.23446655273438,181.1332244873047,6.490359834016999
919,stone_canyon,mps,150,-154069.84687661837,530,False,-10.186994506766398,5.291027323230859,0.015629862934195746,4.655601313908895,1116.703857421875,1366.4735107421875,5.99929587499355
920,topanga_ridge,mps,150,-11412.149018831655,36,False,1.9709942031527559,0.2522494756558505,0.018500959584489465,4.656554838816325,182.44154357910156,262.9398193359375,5.928404916019645
921,stone_canyon,mps,150,-141964.4487239006,486,False,-8.170145168205103,3.667930030598897,0.013598282613481085,4.6535018475850425,861.0326538085938,1084.3392333984375,6.127043417014647
922,stone_canyon,mps,150,-98115.02036494412,338,False,-4.694715643785894,1.1175316166873501,0.014279704461805522,4.655404545466105,536.1842651367188,647.2679443359375,5.891169667011127
923,sullivan_canyon,mps,150,-64366.421492319365,236,False,-2.822034743996337,0.4433005942095012,0.013218226853447656,4.657573518753051,311.138671875,365.2353515625,6.086953916004859
924,topanga_ridge,mps,150,-4171.034098270686,7,False,2.8647581819693246,0.4375225119385868,0.014252762788285812,4.661670236587525,301.6654357910156,404.5765686035156,5.96378670798731
925,stone_canyon,mps,150,-123817.26162258684,423,False,-6.768656364629666,2.453473600060388,0.015477752521789323,4.663909368515014,706.4244995117188,808.3466796875,6.004578916996252
926,stone_canyon,mps,150,-33734.81836685396,110,False,0.7585253498641154,0.09061795768656641,0.01256467253047352,4.667208442687988,123.22590637207031,214.85350036621094,6.0965697079955135
927,stone_canyon,mps,150,-124640.92878493668,428,False,-6.496285523672898,2.228811443237743,0.013731452737314005,4.66732569694519,677.348388671875,740.9691162109375,5.863538542005699
928,stone_canyon,mps,150,-93463.28340118409,324,False,-4.387530068854491,0.9427594406623393,0.0156955145423611,4.669785620371501,471.8736572265625,522.99169921875,5.917014542006655
929,topanga_ridge,mps,150,-5713.662730592326,13,False,3.1962921516100566,0.48583878596623736,0.016693942782779535,4.67266466140747,322.8913879394531,368.91778564453125,6.16847350000171
930,stone_canyon,mps,150,-101602.60935125595,347,False,-4.728858655840159,1.1666159959470193,0.012654505244766672,4.67485405921936,530.4860229492188,650.22705078125,6.297735290980199
931,sullivan_canyon,mps,150,-43058.91822677473,157,False,-0.37069955808420973,0.03266180251204181,0.014361353057126203,4.679214328130087,77.51067352294922,109.12632751464844,6.284777166991262
932,topanga_ridge,mps,150,-8101.824391373584,23,False,3.163185609181722,0.4893058700362841,0.018841262601005535,4.684607184727986,315.94305419921875,371.5859069824219,6.051982832985232
933,stone_canyon,mps,150,-105020.48252222929,358,False,-4.69425990862151,1.1734045618744857,0.012536482329790792,4.68686427116394,484.98443603515625,558.0562133789062,6.002805124997394
934,topanga_ridge,mps,150,-25410.895978921395,91,False,1.577607524121801,0.13605136039645005,0.019340388289807987,4.692123861312866,126.49176788330078,165.9099578857422,5.943246875016484
935,topanga_ridge,mps,150,-15497.264079946133,52,False,2.597923998236656,0.33577443983677463,0.016707620535356304,4.695896056493123,243.02032470703125,268.1158752441406,6.036812249978539
936,stone_canyon,mps,150,-164451.13408571406,568,False,-9.636136176288128,4.675384278017834,0.016961233213854333,4.700017121632894,860.1112670898438,934.5452880859375,6.504764832992805
937,stone_canyon,mps,150,-161025.0397473879,550,False,-9.431748252362013,4.441436495240196,0.019136579154680172,4.703015321095784,844.5732421875,961.25537109375,6.7240357080008835
938,stone_canyon,mps,150,-133562.69760977436,459,False,-7.300465396742026,2.653503664439389,0.01590922083395223,4.705136524836222,676.3557739257812,826.0684204101562,6.498070000001462
939,sullivan_canyon,mps,150,-53052.29290091807,198,False,-0.7253675336142381,0.08012907551116465,0.01499783924780786,4.708678096135458,74.91531372070312,170.72850036621094,6.285698457999388
940,stone_canyon,mps,150,-116247.892459682,395,False,-5.935309092700481,1.9420051119225294,0.015545168734776477,4.711372048060099,528.02685546875,640.4480590820312,6.254809334001038
941,topanga_ridge,mps,150,-14311.147341297607,47,False,3.1219056393702824,0.4687508296283583,0.023080322532138476,4.714126523335775,286.5533142089844,402.1569519042969,6.181884457997512
942,sullivan_canyon,mps,150,-66334.80659753951,239,False,-1.7087803186724584,0.19854429360076514,0.01918471255262072,4.717369877497355,160.74273681640625,292.4062194824219,6.0640194159932435
943,topanga_ridge,mps,150,-6351.129715014303,16,False,4.122198822498322,0.7874267561237017,0.018750554367434235,4.719050753911336,384.55291748046875,461.53399658203125,5.955829167010961
944,sullivan_canyon,mps,150,-55153.87156912164,201,False,-0.3923495002215107,0.06978668141315818,0.013292335583828389,4.721620934804281,20.294618606567383,61.88260269165039,6.076982792001218
945,topanga_ridge,mps,150,-14440.502888426307,48,False,3.354737621545792,0.535088917563359,0.020795946549624203,4.724268779754639,299.94281005859375,535.4646606445312,6.230587458005175
946,sullivan_canyon,mps,150,-77500.46519366647,282,False,-2.551938763214275,0.4198095967077169,0.021005898639559747,4.725489362080892,227.4876708984375,911.0699462890625,6.205287916993257
947,sullivan_canyon,mps,150,-67162.57867164808,242,False,-1.5800353054702283,0.1796177733990771,0.015353815018509825,4.7272177441914875,124.19310760498047,263.9296569824219,6.2099383330205455
948,topanga_ridge,mps,150,-16680.721771145192,57,False,3.178592148522536,0.4893900840335603,0.019308161223307252,4.728382663726807,273.1838684082031,328.2680969238281,6.0825344170152675
949,sullivan_canyon,mps,150,-38508.47035255203,141,False,1.3332911370446285,0.12593356090490487,0.014727200008152674,4.730299208958944,152.5525665283203,273.22613525390625,6.208973832981428
950,sullivan_canyon,mps,150,-32516.411802989966,125,False,1.9411319569746652,0.23036997638642787,0.016641334823022286,4.730758813222249,221.95809936523438,350.6543884277344,5.921281499991892
951,stone_canyon,mps,150,-128869.31796175255,443,False,-5.6846064855158325,1.8172469430727263,0.01768623245569567,4.73133659362793,414.1341857910156,453.131591796875,6.104484083974967
952,sullivan_canyon,mps,150,-45459.496420007934,170,False,0.5458155046527584,0.05048967666902172,0.015603711757188042,4.731963837941487,74.93711853027344,116.83147430419922,6.167550249985652
953,sullivan_canyon,mps,150,-50592.96235984315,188,False,-0.008663521169995268,0.045121499603715164,0.015460140105957787,4.7314999071757,30.672523498535156,206.54736328125,6.172328041982837
954,sullivan_canyon,mps,150,-54281.5478859425,199,False,-0.5432917177056272,0.03718247346680831,0.015504918613781532,4.731412455240886,48.252811431884766,178.13973999023438,5.817045874980977
955,sullivan_canyon,mps,150,-48319.83646568905,175,False,-0.10064354849358399,0.03096330804641487,0.012423843853951743,4.730364611943563,38.681880950927734,76.4461669921875,6.616149333975045
956,stone_canyon,mps,150,-110169.02771901026,379,False,-4.25600372964361,1.0001696040018733,0.01695963795762509,4.73069948832194,304.94439697265625,328.63580322265625,6.068537875020411
957,stone_canyon,mps,150,-119007.26419045884,407,False,-5.4032092137386405,1.4704148316433505,0.018113307112362236,4.7296028868357345,405.18658447265625,462.49176025390625,6.006094334006775
958,sullivan_canyon,mps,150,-61332.79185891336,227,False,-1.1507682742054264,0.10946163940849753,0.015948998282353084,4.727305981318156,96.91366577148438,138.4980926513672,6.2521242090151645
959,stone_canyon,mps,150,-118968.42602300583,411,False,-5.485215207659639,1.483034609205553,0.015529421530663967,4.726440086364746,450.2857360839844,553.4506225585938,6.093550292018335
960,stone_canyon,mps,150,-119474.89418859233,409,False,-5.397869469895959,1.5849715610650794,0.01882878678229948,4.7246113204956055,410.9067687988281,550.9647216796875,6.019413540983805
961,stone_canyon,mps,150,-155614.9567076476,532,False,-7.92678344195243,3.317811587811031,0.01661575465152661,4.722710628509521,584.708740234375,630.855712890625,6.333377542003291
962,topanga_ridge,mps,150,-9563.672486219637,29,False,4.214783565600713,0.8517741950352987,0.016146753154074153,4.722155262629191,376.81689453125,419.8302917480469,6.031817708018934
963,topanga_ridge,mps,150,-5730.136217319552,13,False,4.709290221532186,1.0444555475314459,0.01673514804802835,4.720776576995849,429.5086669921875,460.52203369140625,6.238762416003738
964,stone_canyon,mps,150,-121446.80985048476,416,False,-5.2424229454994205,1.4692025676505485,0.012861766513281813,4.720262152353922,440.3862609863281,428.3934631347656,6.163241834001383
965,topanga_ridge,mps,150,-8129.580623148876,22,False,4.541480501492818,0.986394793689251,0.01855637687025592,4.7199030780792235,419.4436340332031,453.23089599609375,5.917625917005353
966,sullivan_canyon,mps,150,-64274.87364601975,238,False,-0.5959641278007378,0.09966971434210337,0.014952835993996511,4.7188943608601885,28.679460525512695,81.74493408203125,5.982489457994234
967,stone_canyon,mps,150,-112895.19346000104,386,False,-4.49120315907523,1.086541014230206,0.013256113338284194,4.718358545303345,360.54681396484375,394.1396179199219,6.19099520900636
968,sullivan_canyon,mps,150,-47706.06197907296,175,False,1.1488094842014833,0.15384934153645985,0.017759357936059435,4.716779925028483,176.88623046875,441.6781005859375,5.992443541006651
969,sullivan_canyon,mps,150,-53100.64292053034,197,False,0.6512355259992182,0.09270626547963426,0.014176128615314762,4.716247043609619,114.71578979492188,230.75059509277344,6.122381958004553
