episode,device,scenario,n_ticks,reward,buildings_destroyed,contained,policy_loss,value_loss,classification_loss,entropy,resource_entropy,zone_entropy,value_grad_norm,other_grad_norm,wall_time_s
268,mps,single_training,150,-122109.17157088949,403,False,-2.817673608615684,0.4618755993843725,0.05403725905964772,4.699976943333944,1.366911293665568,3.33306565284729,607.4920043945312,1033.0712890625,16.14012833297602
269,mps,stone_canyon,150,-102620.40619177677,353,False,0.32874656779070693,0.10657001801044316,0.049976836495722335,4.699908889134725,1.3664556241035462,3.33345326423645,145.0586700439453,294.15191650390625,27.280284708016552
270,mps,stone_canyon,150,-131036.39732709904,451,False,-2.6275169141342243,0.4277441602582015,0.054074604663377004,4.697878770828247,1.3666807452837626,3.33119802792867,639.947509765625,1202.393310546875,10.862334582983749
271,mps,topanga_ridge,150,-18141.127201784475,63,False,6.460503902435303,2.0641533660888673,0.11201914068156232,4.696165943145752,1.3661572964986166,3.330008618036906,1366.5029296875,2686.216064453125,27.336412499978906
272,mps,single_training,150,-128796.89895096947,422,False,-2.769217298850417,0.5911665859640926,0.07438143999626239,4.693733819325765,1.3664007759094239,3.327333029111226,412.16485595703125,822.516357421875,15.662429791991599
273,mps,sullivan_canyon,150,-44892.22408840387,169,False,4.358573609987895,0.91370879282554,0.0784009725941966,4.69106302579244,1.3661401987075805,3.3249228302637737,1006.6198120117188,2022.3309326171875,24.486189374991227
274,mps,stone_canyon,150,-93126.11614280628,318,False,0.4776767794935343,0.10602120978524569,0.044439239567145704,4.687773008346557,1.366047130425771,3.3217258644104004,105.7903823852539,328.6491394042969,19.25652783300029
275,mps,topanga_ridge,150,-7462.6027825801,20,False,7.576621549924215,2.738111187517643,0.09224147705982129,4.68607437769572,1.3660290773709616,3.3200453027089436,1642.0302734375,3124.62451171875,22.466362291015685
276,mps,topanga_ridge,150,-19639.34420408141,67,False,5.908633793741465,1.8685581180866575,0.08275026333828767,4.685019804636638,1.3664476561546326,3.3185721111297606,1219.99462890625,2314.274169921875,24.736477333004586
277,mps,sullivan_canyon,150,-51042.87602999923,195,False,2.872797774548332,0.4480939088226296,0.06113440987964471,4.684801425933838,1.3672392090161642,3.317562208175659,548.3125,971.3843383789062,20.41851508297259
278,mps,topanga_ridge,150,-7381.251268045821,19,False,6.385184324979782,2.081106458865106,0.07179480793575446,4.6852408822377525,1.3677962930997212,3.317444567680359,1312.6986083984375,2256.94873046875,26.269174082990503
279,mps,sullivan_canyon,150,-40654.764926950724,151,False,3.016662486568093,0.5035030156910458,0.10864007915059726,4.685966409047444,1.3684798765182495,3.3174865420659385,591.8566284179688,1625.3260498046875,8.601262042007875
280,mps,single_training,150,-93624.5072075385,303,False,-1.968509828336537,0.27332890122786924,0.09852019091447195,4.685361000696818,1.3686813282966614,3.316679654121399,403.1870422363281,1508.2847900390625,8.464064375002636
281,mps,sullivan_canyon,150,-65950.60382798032,245,False,-0.21432741070787112,0.25438905089805,0.07285939661165078,4.686095037460327,1.368750512599945,3.3173445367813112,370.39508056640625,642.0682373046875,6.544304582988843
282,mps,single_training,150,-151472.53263235107,491,False,-6.940327144848804,2.8081774705244364,0.05627136098841826,4.6841255346934,1.3685851589838665,3.3155403629938762,1269.4620361328125,2204.049072265625,7.722567666991381
283,mps,single_training,150,-127641.53683912358,421,False,-5.487876400550206,1.5554745542506376,0.07256950483967861,4.682700608571371,1.36843763033549,3.3142629766464236,1285.32861328125,2221.971923828125,7.355159250000725
284,mps,topanga_ridge,150,-17166.118471645,59,False,4.047908549706142,1.0990731006860732,0.11822650043293834,4.6814320850372315,1.3684617924690246,3.3129702854156493,669.0641479492188,1178.0040283203125,7.623638999997638
285,mps,sullivan_canyon,150,-34959.21356270247,126,False,2.409603726367156,0.47334179750178007,0.07356582143033544,4.679785420099894,1.3686797102292378,3.311105728149414,300.8563537597656,586.861083984375,7.983473041007528
286,mps,topanga_ridge,150,-13636.743056110658,45,False,4.277679107189178,1.1175491908440986,0.1317798257774363,4.679479157129924,1.3688456225395202,3.310633529027303,719.9315185546875,1265.65234375,7.24078995801392
287,mps,sullivan_canyon,150,-47499.53868527482,177,False,1.1616067951715863,0.1812885550649196,0.08701052064076066,4.679938945770264,1.3691314474741618,3.3108074982961018,88.50322723388672,299.5600280761719,8.376573957997607
288,mps,single_training,150,-105763.53410807182,346,False,-3.9234350128968556,0.8402388026813666,0.06375452414465448,4.679423789978028,1.369268639087677,3.3101551326115928,972.2832641601562,1665.9010009765625,6.936364166002022
289,mps,topanga_ridge,150,-12433.54471060006,40,False,3.9505272376537324,1.0096268056581417,0.10050056594734391,4.680826059977213,1.3695285201072693,3.3112975295384723,640.6328125,1166.8505859375,8.052051500009838
290,mps,single_training,150,-85828.86569995472,278,False,-2.433508410851161,0.40365740950015605,0.0459648188141485,4.681040252049764,1.3697666597366334,3.311273603439331,617.9200439453125,1052.9228515625,6.626570250024088
291,mps,sullivan_canyon,150,-36595.5413826296,136,False,1.7531129672005772,0.24838413471484425,0.05333108300964037,4.681719751358032,1.3700162609418234,3.3117034832636514,203.6248779296875,388.5784912109375,8.374739165999927
292,mps,topanga_ridge,150,-6808.475755033134,17,False,4.233157702287039,1.0559857366979122,0.0705292696505785,4.682508951822917,1.3702881598472596,3.3122207991282147,717.21142578125,1193.548828125,6.339612249983475
293,mps,sullivan_canyon,150,-80136.67318089194,291,False,-2.6053686448341855,0.6487673842133529,0.06068310270706812,4.683724190394083,1.3705276346206665,3.3131965525945026,979.5615844726562,1822.2841796875,7.82013120900956
294,mps,single_training,150,-133590.3809975427,436,False,-7.026589664618174,2.370168874611457,0.06612003520131111,4.683818632761637,1.3706778287887573,3.3131407928466796,1607.3480224609375,2648.4169921875,6.842174834018806
295,mps,sullivan_canyon,150,-48174.3911414188,180,False,0.24127985090638202,0.16779272938378198,0.06149567656219006,4.683349726994832,1.3705993676185608,3.3127503474553426,227.11582946777344,529.979736328125,7.708488541014958
296,mps,single_training,150,-97411.0829003465,323,False,-3.613344841400782,0.740787191738685,0.05161909056206544,4.682273581822713,1.370676928361257,3.3115966510772705,852.4848022460938,1403.9234619140625,7.526193249999778
297,mps,sullivan_canyon,150,-40518.60486760763,148,False,1.4309104587634405,0.13175532011004787,0.05074949367592732,4.682487468719483,1.3707603470484415,3.311727123260498,225.67535400390625,372.8782958984375,8.109612708998611
298,mps,topanga_ridge,150,-16345.572027291702,56,False,3.380962260166804,0.7203209805426498,0.0762411740080764,4.68313858350118,1.370576146443685,3.3125624306996664,528.3678588867188,896.4844970703125,8.123439666989725
299,mps,stone_canyon,150,-117121.70242951787,400,False,-4.6247257635494075,1.0805542529269587,0.04371554673649371,4.68409410794576,1.3704724431037902,3.3136216894785564,1044.874755859375,1739.1624755859375,7.085499458014965
300,mps,sullivan_canyon,150,-40524.82419277744,152,False,1.2841359856922645,0.13617631308299938,0.05855531756766141,4.682965161005656,1.3699636324246725,3.313001527786255,125.45314025878906,295.4420471191406,8.254638416983653
